"datetime","avg_temperature"
"2016-06-11","20.84305705059209"
"2016-06-12","20.40613562970937"
"2016-06-13","19.17273706896553"
"2016-06-14","19.942456896551736"
"2016-06-15","20.487068965517256"
"2016-06-16","19.899353448275846"
"2016-06-17","20.485452586206872"
"2016-06-18","20.8400430570505"
"2016-06-19","20.567349137931043"
"2016-06-20","21.567384284176605"
"2016-06-21","21.467814854682466"
"2016-06-22","21.097413793103453"
"2016-06-23","20.791477885652665"
"2016-06-24","20.37184466019415"
"2016-06-25","20.36490850376755"
"2016-06-26","19.380495689655184"
"2016-06-27","19.682543103448292"
"2016-06-28","19.62510775862067"
"2016-06-29","21.022521551724143"
"2016-06-30","21.912271259418684"
"2016-07-01","23.633584499461833"
"2016-07-02","24.453340517241404"
"2016-07-03","24.08793103448269"
"2016-07-04","22.918965517241357"
"2016-07-05","22.070873786407702"
"2016-07-06","22.54612068965521"
"2016-07-07","22.960172228202403"
"2016-07-08","22.16778017241377"
"2016-07-09","22.147039827771888"
"2016-07-10","23.256512378902073"
"2016-07-11","23.179978471474737"
"2016-07-12","23.549515608180783"
"2016-07-13","23.380409041980613"
"2016-07-14","23.4127018299247"
"2016-07-15","22.050862068965458"
"2016-07-16","22.799892357373512"
"2016-07-17","23.507319698600618"
"2016-07-18","23.863469827586194"
"2016-07-19","23.56274298056158"
"2016-07-20","23.221851453175407"
"2016-07-21","22.73993541442406"
"2016-07-22","22.423250807319736"
"2016-07-23","22.64348762109799"
"2016-07-24","23.170398277717936"
"2016-07-25","23.474703982777175"
"2016-07-26","23.132185145317507"
"2016-07-27","23.91918103448271"
"2016-07-28","25.200215517241325"
"2016-07-29","25.75457481162534"
"2016-07-30","25.814994606256764"
"2016-07-31","25.885329018338762"
"2016-08-01","25.885976267529642"
"2016-08-02","25.374245689655147"
"2016-08-03","25.386099137930987"
"2016-08-04","25.827448869752395"
"2016-08-05","25.859526372443504"
"2016-08-06","25.847793326157152"
"2016-08-07","26.449407965554386"
"2016-08-08","26.754359526372347"
"2016-08-09","26.081485468245447"
"2016-08-10","24.797093649085173"
"2016-08-11","24.671259418729846"
"2016-08-12","24.965339074273416"
"2016-08-13","25.391065662002177"
"2016-08-14","25.274461206896596"
"2016-08-15","25.198060344827624"
"2016-08-16","25.802801724137943"
"2016-08-17","25.56508620689653"
"2016-08-18","25.703779697624192"
"2016-08-19","26.194282632146688"
"2016-08-20","26.021898597626794"
"2016-08-21","26.441208198489775"
"2016-08-22","25.93933189655164"
"2016-08-23","25.394288793103485"
"2016-08-24","24.938511326860908"
"2016-08-25","25.982112068965414"
"2016-08-26","24.77903225806458"
"2016-08-27","22.425913978494638"
"2016-08-28","22.2993541442411"
"2016-08-29","23.690635091496283"
"2016-08-30","22.932185145317593"
"2016-08-31","23.89687499999999"
"2016-09-01","23.661971830985962"
"2016-09-02","23.784822389666292"
"2016-09-03","24.399999999999984"
"2016-09-04","24.506989247311772"
"2016-09-05","24.551345532830997"
"2016-09-06","24.689666307857983"
"2016-09-07","24.118299246501667"
"2016-09-08","22.237459634015085"
"2016-09-09","21.979117330462827"
"2016-09-10","22.01548387096777"
"2016-09-11","21.88215053763443"
"2016-09-12","21.42787944025831"
"2016-09-13","21.363254310344818"
"2016-09-14","21.775026910656642"
"2016-09-15","22.146393972012895"
"2016-09-16","22.080322580645145"
"2016-09-17","22.09483315392896"
"2016-09-18","20.660367170626387"
"2016-09-19","19.778425026968748"
"2016-09-20","18.2715210355987"
"2016-09-21","18.79061488673141"
"2016-09-22","19.190409482758557"
"2016-09-23","19.853017241379302"
"2016-09-24","20.484176533907394"
"2016-09-25","21.869288793103426"
"2016-09-26","22.285097192224576"
"2016-09-27","22.71437837837839"
